bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry,index_right,source,id,name
way/398913918-220,220,f,Substation,f,way/398913918,-0.847024818560926,42.0924975936704,ES,POINT (-0.847024818560926 42.0924975936704),6.0,https://simplemaps.com,ESZ,Zaragoza
way/398913922-220,220,f,Substation,f,way/398913922,-0.6602782261352598,41.99018937641322,ES,POINT (-0.6602782261352598 41.99018937641322),4.0,https://simplemaps.com,ESHU,Huesca
way/399055749-220,220,f,Substation,f,way/399055749,1.6580551601426172,41.21018268639212,ES,POINT (1.6580551601426172 41.210182686392116),15.0,https://simplemaps.com,ESB,Barcelona
way/401804126-400,400,f,Substation,f,way/401804126,-3.462228316869535,43.323609646399504,ES,POINT (-3.462228316869535 43.323609646399504),44.0,https://simplemaps.com,ESS,Cantabria
way/403150976-220,220,f,Substation,f,way/403150976,-7.207637967509989,37.30712130322236,ES,POINT (-7.207637967509989 37.30712130322236),18.0,https://simplemaps.com,ESH,Huelva
way/411107082-220,220,f,Substation,f,way/411107082,-0.5715342523736836,42.21554029430014,ES,POINT (-0.5715342523736836 42.21554029430014),4.0,https://simplemaps.com,ESHU,Huesca
way/417624897-220,220,f,Substation,f,way/417624897,-0.5829698001813147,41.93405709413688,ES,POINT (-0.5829698001813147 41.93405709413688),4.0,https://simplemaps.com,ESHU,Huesca
way/419408372-220,220,f,Substation,f,way/419408372,-7.089458551228115,42.392466187034245,ES,POINT (-7.089458551228115 42.392466187034245),25.0,https://simplemaps.com,ESOR,Orense
way/420403750-220,220,f,Substation,f,way/420403750,-4.97378841233536,37.04345837499368,ES,POINT (-4.97378841233536 37.043458374993676),24.0,https://simplemaps.com,ESMA,Málaga
way/43797051-220,220,f,Substation,f,way/43797051,-5.8565139498422685,37.38638188280875,ES,POINT (-5.8565139498422685 37.38638188280875),19.0,https://simplemaps.com,ESSE,Sevilla
way/43842955-220,220,f,Substation,f,way/43842955,-5.887155872590862,43.31362257301628,ES,POINT (-5.887155872590862 43.31362257301628),43.0,https://simplemaps.com,ESO,Asturias
way/43842955-400,400,f,Substation,f,way/43842955,-5.88695106917756,43.31384947212288,ES,POINT (-5.88695106917756 43.31384947212288),43.0,https://simplemaps.com,ESO,Asturias
way/445989313-220,220,f,Substation,f,way/445989313,-0.7568777231862706,38.37454258948152,ES,POINT (-0.7568777231862706 38.37454258948152),36.0,https://simplemaps.com,ESA,Alicante
way/44633677-220,220,f,Substation,f,way/44633677,-6.1553339069148825,36.51809023891534,ES,POINT (-6.1553339069148825 36.51809023891534),23.0,https://simplemaps.com,ESCA,Cádiz
way/44716497-220,220,f,Substation,f,way/44716497,-3.826924880984758,43.39596945958588,ES,POINT (-3.826924880984758 43.39596945958588),44.0,https://simplemaps.com,ESS,Cantabria
way/452693264-220,220,f,Substation,f,way/452693264,-2.9335865988436622,43.24313439175354,ES,POINT (-2.9335865988436622 43.24313439175354),5.0,https://simplemaps.com,ESBI,Bizkaia
way/453378204-220,220,f,Substation,f,way/453378204,-0.6862108830552682,42.01100860894105,ES,POINT (-0.6862108830552682 42.01100860894105),4.0,https://simplemaps.com,ESHU,Huesca
way/457010443-220,220,f,Substation,f,way/457010443,-6.012387167305435,37.39200311392939,ES,POINT (-6.012387167305435 37.39200311392939),19.0,https://simplemaps.com,ESSE,Sevilla
way/46106589-220,220,f,Substation,f,way/46106589,-2.466064795131818,36.90874784273091,ES,POINT (-2.466064795131818 36.90874784273091),40.0,https://simplemaps.com,ESAL,Almería
way/46172375-220,220,f,Substation,f,way/46172375,-2.12123690796884,41.873112787279474,ES,POINT (-2.1212369079688402 41.873112787279474),9.0,https://simplemaps.com,ESSO,Soria
way/463726606-220,220,f,Substation,f,way/463726606,2.0407314599041912,41.33605338600063,ES,POINT (2.0407314599041912 41.33605338600063),15.0,https://simplemaps.com,ESB,Barcelona
way/46619201-220,220,f,Substation,f,way/46619201,-1.3619764074620988,41.7985529687214,ES,POINT (-1.3619764074620988 41.7985529687214),6.0,https://simplemaps.com,ESZ,Zaragoza
way/46922274-220,220,f,Substation,f,way/46922274,-3.867399055263331,43.43602241886106,ES,POINT (-3.867399055263331 43.43602241886106),44.0,https://simplemaps.com,ESS,Cantabria
way/47367769-220,220,f,Substation,f,way/47367769,-5.689199776455858,40.98916899679104,ES,POINT (-5.689199776455858 40.98916899679104),31.0,https://simplemaps.com,ESSA,Salamanca
way/47842260-220,220,f,Substation,f,way/47842260,-4.3432608641153925,42.59428507487618,ES,POINT (-4.3432608641153925 42.59428507487618),45.0,https://simplemaps.com,ESP,Palencia
way/47842260-400,400,f,Substation,f,way/47842260,-4.343052377603908,42.59450905840615,ES,POINT (-4.343052377603908 42.594509058406146),45.0,https://simplemaps.com,ESP,Palencia
way/47908906-220,220,f,Substation,f,way/47908906,-2.4908386371917017,42.45793852876864,ES,POINT (-2.4908386371917017 42.45793852876864),7.0,https://simplemaps.com,ESLO,La Rioja
way/47911346-220,220,f,Substation,f,way/47911346,-6.678778970138252,41.207648584425264,ES,POINT (-6.678778970138252 41.207648584425264),31.0,https://simplemaps.com,ESSA,Salamanca
way/47911346-400,400,f,Substation,f,way/47911346,-6.678582596273493,41.207877205556535,ES,POINT (-6.678582596273493 41.207877205556535),31.0,https://simplemaps.com,ESSA,Salamanca
way/48304858-220,220,f,Substation,f,way/48304858,-3.780772684080437,42.34104579268045,ES,POINT (-3.7807726840804365 42.341045792680454),10.0,https://simplemaps.com,ESBU,Burgos
way/48310486-220,220,f,Substation,f,way/48310486,-4.169420261301709,42.1686411918962,ES,POINT (-4.169420261301709 42.1686411918962),10.0,https://simplemaps.com,ESBU,Burgos
way/48467553-220,220,f,Substation,f,way/48467553,-3.651707696570643,42.37184202134263,ES,POINT (-3.6517076965706434 42.37184202134263),10.0,https://simplemaps.com,ESBU,Burgos
way/487381592-400,400,f,Substation,f,way/487381592,-4.415108077804938,37.12014121637721,ES,POINT (-4.415108077804938 37.12014121637721),24.0,https://simplemaps.com,ESMA,Málaga
way/49252090-220,220,f,Substation,f,way/49252090,-1.6839838376194858,42.50228166755244,ES,POINT (-1.6839838376194858 42.50228166755244),2.0,https://simplemaps.com,ESNA,Navarra
way/49258709-220,220,f,Substation,f,way/49258709,-1.6352618883934846,42.78600127599225,ES,POINT (-1.6352618883934846 42.78600127599225),2.0,https://simplemaps.com,ESNA,Navarra
way/495050398-220,220,f,Substation,f,way/495050398,-5.057621532841297,36.94899385135979,ES,POINT (-5.057621532841297 36.94899385135979),24.0,https://simplemaps.com,ESMA,Málaga
way/506058990-220,220,f,Substation,f,way/506058990,1.2485648630294877,41.194630816088925,ES,POINT (1.2485648630294877 41.194630816088925),12.0,https://simplemaps.com,EST,Tarragona
way/51188420-220,220,f,Substation,f,way/51188420,-6.87769979122652,39.72417037781433,ES,POINT (-6.87769979122652 39.72417037781433),17.0,https://simplemaps.com,ESCC,Cáceres
way/51188420-400,400,f,Substation,f,way/51188420,-6.877507600063075,39.72439957599457,ES,POINT (-6.877507600063075 39.72439957599457),17.0,https://simplemaps.com,ESCC,Cáceres
way/51247251-400,400,f,Substation,f,way/51247251,-2.374716235246001,41.10597640990724,ES,POINT (-2.374716235246001 41.10597640990724),9.0,https://simplemaps.com,ESSO,Soria
way/513869641-220,220,f,Substation,f,way/513869641,-4.93579128291118,37.08521328015067,ES,POINT (-4.93579128291118 37.08521328015067),24.0,https://simplemaps.com,ESMA,Málaga
way/51822825-220,220,f,Substation,f,way/51822825,-4.020054671843543,43.11942542616475,ES,POINT (-4.020054671843543 43.11942542616475),44.0,https://simplemaps.com,ESS,Cantabria
way/51822825-400,400,f,Substation,f,way/51822825,-4.019843459836047,43.119648718235496,ES,POINT (-4.019843459836047 43.119648718235496),44.0,https://simplemaps.com,ESS,Cantabria
way/51824074-220,220,f,Substation,f,way/51824074,-0.6803567559049406,39.98933406056717,ES,POINT (-0.6803567559049406 39.98933406056717),34.0,https://simplemaps.com,ESCS,Castellón
way/52516392-400,400,f,Substation,f,way/52516392,-6.041080448177329,42.631700934074495,ES,POINT (-6.041080448177329 42.631700934074495),30.0,https://simplemaps.com,ESLE,León
way/528721624-220,220,f,Substation,f,way/528721624,-2.3733541474464066,41.98892216588493,ES,POINT (-2.3733541474464066 41.98892216588493),9.0,https://simplemaps.com,ESSO,Soria
way/529061183-220,220,f,Substation,f,way/529061183,-0.7607185192236219,40.764141599075806,ES,POINT (-0.7607185192236219 40.764141599075806),13.0,https://simplemaps.com,ESTE,Teruel
way/56137765-220,220,f,Substation,f,way/56137765,-3.825822705456453,43.34608901684318,ES,POINT (-3.8258227054564524 43.34608901684318),44.0,https://simplemaps.com,ESS,Cantabria
way/56137765-400,400,f,Substation,f,way/56137765,-3.825610090917547,43.34631190149757,ES,POINT (-3.825610090917547 43.34631190149757),44.0,https://simplemaps.com,ESS,Cantabria
way/56379810-220,220,f,Substation,f,way/56379810,-2.5702747549790987,39.86166503474841,ES,POINT (-2.5702747549790987 39.86166503474841),39.0,https://simplemaps.com,ESCU,Cuenca
way/576439241-220,220,f,Substation,f,way/576439241,-4.253810367102026,38.65216907924468,ES,POINT (-4.253810367102026 38.65216907924468),21.0,https://simplemaps.com,ESCR,Ciudad Real
way/576439241-400,400,f,Substation,f,way/576439241,-4.2536119121545655,38.65239343324133,ES,POINT (-4.2536119121545655 38.65239343324133),21.0,https://simplemaps.com,ESCR,Ciudad Real
way/581521534-220,220,f,Substation,f,way/581521534,-1.1351115103750598,37.96481010008446,ES,POINT (-1.1351115103750598 37.96481010008446),37.0,https://simplemaps.com,ESMU,Murcia
way/586348408-220,220,f,Substation,f,way/586348408,2.1910100470098715,41.46037612376328,ES,POINT (2.1910100470098715 41.46037612376328),15.0,https://simplemaps.com,ESB,Barcelona
way/587931418-220,220,f,Substation,f,way/587931418,-0.9586834729002448,37.79747237184,ES,POINT (-0.9586834729002447 37.797472371839994),37.0,https://simplemaps.com,ESMU,Murcia
way/58928252-220,220,f,Substation,f,way/58928252,-6.550578121320022,42.572779286877086,ES,POINT (-6.550578121320022 42.572779286877086),30.0,https://simplemaps.com,ESLE,León
way/58928252-400,400,f,Substation,f,way/58928252,-6.550377814537029,42.57300751073481,ES,POINT (-6.550377814537029 42.57300751073481),30.0,https://simplemaps.com,ESLE,León
way/593535391-220,220,f,Substation,f,way/593535391,-5.37672702482687,39.21959393459284,ES,POINT (-5.37672702482687 39.21959393459284),17.0,https://simplemaps.com,ESCC,Cáceres
way/593535391-400,400,f,Substation,f,way/593535391,-5.376530924206119,39.219820375937296,ES,POINT (-5.3765309242061186 39.219820375937296),17.0,https://simplemaps.com,ESCC,Cáceres
way/60063660-400,400,f,Substation,f,way/60063660,-3.845093134187128,43.00255742379222,ES,POINT (-3.845093134187128 43.00255742379222),10.0,https://simplemaps.com,ESBU,Burgos
way/60340351-220,220,f,Substation,f,way/60340351,-0.9295212741743454,41.50184224229206,ES,POINT (-0.9295212741743454 41.50184224229206),6.0,https://simplemaps.com,ESZ,Zaragoza
way/60342307-220,220,f,Substation,f,way/60342307,-0.8540070925411576,41.59733117093777,ES,POINT (-0.8540070925411576 41.59733117093777),6.0,https://simplemaps.com,ESZ,Zaragoza
way/60351390-220,220,f,Substation,f,way/60351390,-0.4544967402781543,39.42352407556526,ES,POINT (-0.4544967402781543 39.42352407556526),35.0,https://simplemaps.com,ESV,Valencia
way/60351390-400,400,f,Substation,f,way/60351390,-0.454283972404644,39.42374053965276,ES,POINT (-0.454283972404644 39.423740539652755),35.0,https://simplemaps.com,ESV,Valencia
way/60354466-220,220,f,Substation,f,way/60354466,-8.589998977153453,42.26312329674076,ES,POINT (-8.589998977153453 42.26312329674076),27.0,https://simplemaps.com,ESPO,Pontevedra
way/60354472-220,220,f,Substation,f,way/60354472,-8.664853009032324,42.41740018329824,ES,POINT (-8.664853009032324 42.41740018329824),27.0,https://simplemaps.com,ESPO,Pontevedra
way/60398296-220,220,f,Substation,f,way/60398296,-3.0485187449251034,42.75599889735941,ES,POINT (-3.0485187449251034 42.75599889735941),10.0,https://simplemaps.com,ESBU,Burgos
way/607764533-220,220,f,Substation,f,way/607764533,-4.787805452982126,39.96443490876097,ES,POINT (-4.787805452982126 39.96443490876097),20.0,https://simplemaps.com,ESTO,Toledo
way/61046626-220,220,f,Substation,f,way/61046626,-4.269153506610635,41.99807219031696,ES,POINT (-4.269153506610635 41.99807219031696),45.0,https://simplemaps.com,ESP,Palencia
way/626886449-400,400,f,Substation,f,way/626886449,-7.416440622438303,43.12807074607765,ES,POINT (-7.416440622438303 43.12807074607765),29.0,https://simplemaps.com,ESLU,Lugo
way/647697389-220,220,f,Substation,f,way/647697389,-3.5750727626952097,37.19636732069641,ES,POINT (-3.5750727626952097 37.19636732069641),41.0,https://simplemaps.com,ESGR,Granada
way/651711449-220,220,f,Substation,f,way/651711449,-6.5153217975561,38.8063295782148,ES,POINT (-6.5153217975560995 38.8063295782148),16.0,https://simplemaps.com,ESBA,Badajoz
way/651711449-400,400,f,Substation,f,way/651711449,-6.515130425496166,38.806558246644734,ES,POINT (-6.515130425496166 38.806558246644734),16.0,https://simplemaps.com,ESBA,Badajoz
way/666476490-220,220,f,Substation,f,way/666476490,-5.452757680370105,36.21372473486711,ES,POINT (-5.452757680370105 36.21372473486711),23.0,https://simplemaps.com,ESCA,Cádiz
way/675714143-400,400,f,Substation,f,way/675714143,-1.3333415591685065,38.52184473492444,ES,POINT (-1.3333415591685063 38.52184473492444),37.0,https://simplemaps.com,ESMU,Murcia
way/677413570-220,220,f,Substation,f,way/677413570,-3.421082443717984,40.38726012576261,ES,POINT (-3.421082443717984 40.38726012576261),50.0,https://simplemaps.com,ESM,Madrid
way/677413570-400,400,f,Substation,f,way/677413570,-3.4208768335062234,40.38748255482887,ES,POINT (-3.4208768335062234 40.38748255482887),50.0,https://simplemaps.com,ESM,Madrid
way/683693772-400,400,f,Substation,f,way/683693772,-0.3821724614927458,41.02301657447682,ES,POINT (-0.3821724614927458 41.02301657447682),13.0,https://simplemaps.com,ESTE,Teruel
way/683892938-220,220,f,Substation,f,way/683892938,2.8828754111449486,42.06239392561443,ES,POINT (2.8828754111449486 42.06239392561443),14.0,https://simplemaps.com,ESGI,Gerona
way/683892938-400,400,f,Substation,f,way/683892938,2.8831075630781053,42.06260268315413,ES,POINT (2.8831075630781053 42.06260268315413),14.0,https://simplemaps.com,ESGI,Gerona
way/691036111-220,220,f,Substation,f,way/691036111,-5.615203598763092,36.0721361297133,ES,POINT (-5.615203598763092 36.0721361297133),23.0,https://simplemaps.com,ESCA,Cádiz
way/691036111-400,400,f,Substation,f,way/691036111,-5.615015082469395,36.07236361596327,ES,POINT (-5.615015082469395 36.07236361596327),23.0,https://simplemaps.com,ESCA,Cádiz
way/69311230-220,220,f,Substation,f,way/69311230,-6.814729430289054,42.47060628126388,ES,POINT (-6.814729430289054 42.470606281263876),25.0,https://simplemaps.com,ESOR,Orense
way/701397734-220,220,f,Substation,f,way/701397734,-6.54361235907435,42.04733932035509,ES,POINT (-6.54361235907435 42.04733932035509),26.0,https://simplemaps.com,ESZA,Zamora
way/701397734-400,400,f,Substation,f,way/701397734,-6.543413392522697,42.04756758812372,ES,POINT (-6.543413392522697 42.04756758812372),26.0,https://simplemaps.com,ESZA,Zamora
way/702532047-220,220,f,Substation,f,way/702532047,-2.86408582517164,43.30123511962334,ES,POINT (-2.8640858251716397 43.30123511962334),5.0,https://simplemaps.com,ESBI,Bizkaia
way/71531354-400,400,f,Substation,f,way/71531354,-0.1003620007740963,41.52582615977649,ES,POINT (-0.1003620007740964 41.52582615977649),4.0,https://simplemaps.com,ESHU,Huesca
way/71796402-220,220,f,Substation,f,way/71796402,2.047572931432722,41.554985835893966,ES,POINT (2.047572931432722 41.554985835893966),15.0,https://simplemaps.com,ESB,Barcelona
way/71796402-400,400,f,Substation,f,way/71796402,2.0478005221835294,41.55519653793064,ES,POINT (2.0478005221835294 41.55519653793064),15.0,https://simplemaps.com,ESB,Barcelona
way/729485840-220,220,f,Substation,f,way/729485840,-0.8970190267501187,37.96332938289312,ES,POINT (-0.8970190267501187 37.963329382893114),36.0,https://simplemaps.com,ESA,Alicante
way/729485840-400,400,f,Substation,f,way/729485840,-0.8968116295775567,37.96354703911795,ES,POINT (-0.8968116295775567 37.96354703911795),36.0,https://simplemaps.com,ESA,Alicante
way/731605861-220,220,f,Substation,f,way/731605861,-5.858151046057524,43.55601339965073,ES,POINT (-5.858151046057524 43.55601339965073),43.0,https://simplemaps.com,ESO,Asturias
way/73511619-220,220,f,Substation,f,way/73511619,-6.862185961214547,42.03349367435272,ES,POINT (-6.862185961214547 42.03349367435272),26.0,https://simplemaps.com,ESZA,Zamora
way/73511619-400,400,f,Substation,f,way/73511619,-6.861988194841215,42.0337225382017,ES,POINT (-6.8619881948412145 42.0337225382017),26.0,https://simplemaps.com,ESZA,Zamora
way/73683435-220,220,f,Substation,f,way/73683435,-6.893019466854866,42.03896563127778,ES,POINT (-6.893019466854866 42.03896563127778),26.0,https://simplemaps.com,ESZA,Zamora
way/74384031-220,220,f,Substation,f,way/74384031,-4.936666716795378,41.789396896758,ES,POINT (-4.936666716795378 41.789396896758),33.0,https://simplemaps.com,ESVA,Valladolid
way/74384031-400,400,f,Substation,f,way/74384031,-4.936462619093027,41.78962212992087,ES,POINT (-4.936462619093027 41.789622129920865),33.0,https://simplemaps.com,ESVA,Valladolid
way/751278521-220,220,f,Substation,f,way/751278521,-4.466402267429304,36.69459485915295,ES,POINT (-4.466402267429304 36.69459485915295),24.0,https://simplemaps.com,ESMA,Málaga
way/75606778-220,220,f,Substation,f,way/75606778,1.8295132365372069,41.523390180272486,ES,POINT (1.8295132365372069 41.523390180272486),15.0,https://simplemaps.com,ESB,Barcelona
way/75606778-400,400,f,Substation,f,way/75606778,1.8297399900438247,41.52360137126103,ES,POINT (1.8297399900438254 41.52360137126103),15.0,https://simplemaps.com,ESB,Barcelona
way/75619319-220,220,f,Substation,f,way/75619319,1.8943892138027232,41.50770001328736,ES,POINT (1.8943892138027232 41.50770001328736),15.0,https://simplemaps.com,ESB,Barcelona
way/75807571-220,220,f,Substation,f,way/75807571,-6.398812492689696,42.43157632958226,ES,POINT (-6.398812492689696 42.43157632958226),30.0,https://simplemaps.com,ESLE,León
way/75902880-220,220,f,Substation,f,way/75902880,-4.745784933675504,36.89499189437975,ES,POINT (-4.745784933675504 36.89499189437975),24.0,https://simplemaps.com,ESMA,Málaga
way/75902880-400,400,f,Substation,f,way/75902880,-4.7455920307303305,36.895217536078526,ES,POINT (-4.7455920307303305 36.895217536078526),24.0,https://simplemaps.com,ESMA,Málaga
way/76353093-220,220,f,Substation,f,way/76353093,2.099898866944802,41.346013614159226,ES,POINT (2.099898866944802 41.346013614159226),15.0,https://simplemaps.com,ESB,Barcelona
way/766063119-220,220,f,Substation,f,way/766063119,-2.920546764532572,36.834457136099005,ES,POINT (-2.920546764532572 36.834457136099005),40.0,https://simplemaps.com,ESAL,Almería
way/772002801-400,400,f,Substation,f,way/772002801,-1.378664740281855,37.96110360384952,ES,POINT (-1.378664740281855 37.96110360384952),37.0,https://simplemaps.com,ESMU,Murcia
way/772400244-400,400,f,Substation,f,way/772400244,-1.7188735904874677,37.4369999901594,ES,POINT (-1.7188735904874675 37.4369999901594),37.0,https://simplemaps.com,ESMU,Murcia
way/775256181-220,220,f,Substation,f,way/775256181,-1.0204632107754736,41.25810706094642,ES,POINT (-1.0204632107754736 41.25810706094642),6.0,https://simplemaps.com,ESZ,Zaragoza
way/77640470-400,400,f,Substation,f,way/77640470,-0.3171422420029852,39.659866324434034,ES,POINT (-0.3171422420029852 39.659866324434034),35.0,https://simplemaps.com,ESV,Valencia
way/77654729-220,220,f,Substation,f,way/77654729,-0.2361865103817898,39.64164949519773,ES,POINT (-0.2361865103817899 39.64164949519773),35.0,https://simplemaps.com,ESV,Valencia
way/77654729-400,400,f,Substation,f,way/77654729,-0.2359071656800819,39.6417402921115,ES,POINT (-0.235907165680082 39.6417402921115),35.0,https://simplemaps.com,ESV,Valencia
way/782365013-220,220,f,Substation,f,way/782365013,-3.884927350752055,37.240383496948695,ES,POINT (-3.8849273507520548 37.240383496948695),41.0,https://simplemaps.com,ESGR,Granada
way/788716327-400,400,f,Substation,f,way/788716327,-6.223385732360723,38.42203489686623,ES,POINT (-6.223385732360723 38.42203489686623),16.0,https://simplemaps.com,ESBA,Badajoz
way/789683722-220,220,f,Substation,f,way/789683722,-0.5266098859053685,39.48051934131803,ES,POINT (-0.5266098859053685 39.48051934131803),35.0,https://simplemaps.com,ESV,Valencia
way/808388334-220,220,f,Substation,f,way/808388334,-5.481762526346336,41.06209320203143,ES,POINT (-5.481762526346336 41.06209320203143),31.0,https://simplemaps.com,ESSA,Salamanca
way/81152317-400,400,f,Substation,f,way/81152317,-5.575706817473747,42.55272321901711,ES,POINT (-5.575706817473747 42.55272321901711),30.0,https://simplemaps.com,ESLE,León
way/81409681-220,220,f,Substation,f,way/81409681,2.6788294791836464,39.65089314982004,ES,POINT (2.6788294791836464 39.650893149820035),48.0,https://simplemaps.com,ESPM,Baleares
way/828193563-220,220,f,Substation,f,way/828193563,-7.712841658859041,42.45100550858028,ES,POINT (-7.712841658859041 42.45100550858028),29.0,https://simplemaps.com,ESLU,Lugo
way/832323313-220,220,f,Substation,f,way/832323313,-2.0150243495684754,42.02838983048965,ES,POINT (-2.0150243495684754 42.028389830489644),7.0,https://simplemaps.com,ESLO,La Rioja
way/845179231-400,400,f,Substation,f,way/845179231,-0.861897530440679,38.56179121252168,ES,POINT (-0.861897530440679 38.56179121252168),36.0,https://simplemaps.com,ESA,Alicante
way/84526032-400,400,f,Substation,f,way/84526032,-7.533225197722975,39.664335441918745,ES,POINT (-7.533225197722975 39.664335441918745),17.0,https://simplemaps.com,ESCC,Cáceres
way/84883895-220,220,f,Substation,f,way/84883895,-8.578260456670534,42.85476004882698,ES,POINT (-8.578260456670534 42.85476004882698),28.0,https://simplemaps.com,ESC,La Coruña
way/85817084-220,220,f,Substation,f,way/85817084,-4.5561281474458895,42.07164121386221,ES,POINT (-4.5561281474458895 42.07164121386221),45.0,https://simplemaps.com,ESP,Palencia
way/85817084-400,400,f,Substation,f,way/85817084,-4.555921910166008,42.07186567254124,ES,POINT (-4.555921910166008 42.071865672541236),45.0,https://simplemaps.com,ESP,Palencia
way/86512030-220,220,f,Substation,f,way/86512030,-2.263794639678833,42.34746973835461,ES,POINT (-2.263794639678833 42.347469738354604),7.0,https://simplemaps.com,ESLO,La Rioja
way/86512030-400,400,f,Substation,f,way/86512030,-2.2635793924108003,42.34768956875176,ES,POINT (-2.2635793924108003 42.347689568751754),7.0,https://simplemaps.com,ESLO,La Rioja
way/88760627-220,220,f,Substation,f,way/88760627,-2.2528642344162133,42.41745274367196,ES,POINT (-2.2528642344162133 42.41745274367196),7.0,https://simplemaps.com,ESLO,La Rioja
way/88760627-400,400,f,Substation,f,way/88760627,-2.2526487336311987,42.41767254369099,ES,POINT (-2.2526487336311987 42.41767254369099),7.0,https://simplemaps.com,ESLO,La Rioja
way/89084456-220,220,f,Substation,f,way/89084456,-2.0187120278132933,42.27837395865612,ES,POINT (-2.0187120278132933 42.27837395865612),7.0,https://simplemaps.com,ESLO,La Rioja
way/891962367-220,220,f,Substation,f,way/891962367,-5.04713665371901,37.823628882287565,ES,POINT (-5.04713665371901 37.823628882287565),22.0,https://simplemaps.com,ESCO,Córdoba
way/89616317-220,220,f,Substation,f,way/89616317,-3.918944611693158,38.95707049853834,ES,POINT (-3.918944611693158 38.95707049853834),21.0,https://simplemaps.com,ESCR,Ciudad Real
way/90829734-400,400,f,Substation,f,way/90829734,-1.6758779700439497,42.17062874644351,ES,POINT (-1.6758779700439497 42.170628746443505),2.0,https://simplemaps.com,ESNA,Navarra
way/913515391-220,220,f,Substation,f,way/913515391,-5.860146839790969,37.246501900989536,ES,POINT (-5.860146839790969 37.246501900989536),19.0,https://simplemaps.com,ESSE,Sevilla
way/91441017-220,220,f,Substation,f,way/91441017,-5.66558036448176,39.82126332850544,ES,POINT (-5.66558036448176 39.82126332850544),17.0,https://simplemaps.com,ESCC,Cáceres
way/921541546-400,400,f,Substation,f,way/921541546,-0.9316875832899209,39.24370359456298,ES,POINT (-0.9316875832899207 39.24370359456298),35.0,https://simplemaps.com,ESV,Valencia
way/931574994-400,400,f,Substation,f,way/931574994,-1.2965733616993724,41.649834242313375,ES,POINT (-1.2965733616993724 41.649834242313375),6.0,https://simplemaps.com,ESZ,Zaragoza
way/931763733-220,220,f,Substation,f,way/931763733,-4.146502080827882,38.67815774010818,ES,POINT (-4.146502080827882 38.67815774010818),21.0,https://simplemaps.com,ESCR,Ciudad Real
way/931771523-220,220,f,Substation,f,way/931771523,-4.509625931531339,38.19151847504976,ES,POINT (-4.509625931531339 38.191518475049754),22.0,https://simplemaps.com,ESCO,Córdoba
way/931778222-220,220,f,Substation,f,way/931778222,-5.020283581730926,37.75082541921,ES,POINT (-5.020283581730926 37.750825419209995),22.0,https://simplemaps.com,ESCO,Córdoba
way/931793946-220,220,f,Substation,f,way/931793946,-4.776921853181304,37.25481609501159,ES,POINT (-4.776921853181304 37.25481609501159),19.0,https://simplemaps.com,ESSE,Sevilla
way/931793946-400,400,f,Substation,f,way/931793946,-4.776728265749635,37.25504172634509,ES,POINT (-4.776728265749635 37.255041726345084),19.0,https://simplemaps.com,ESSE,Sevilla
way/93349144-220,220,f,Substation,f,way/93349144,2.2345680938641235,41.46609124449874,ES,POINT (2.2345680938641235 41.46609124449874),15.0,https://simplemaps.com,ESB,Barcelona
way/93387439-220,220,f,Substation,f,way/93387439,-8.621649575592356,42.1377833997217,ES,POINT (-8.621649575592356 42.1377833997217),27.0,https://simplemaps.com,ESPO,Pontevedra
way/94185870-220,220,f,Substation,f,way/94185870,-4.388840852664541,36.74541468958031,ES,POINT (-4.388840852664541 36.74541468958031),24.0,https://simplemaps.com,ESMA,Málaga
way/961840189-220,220,f,Substation,f,way/961840189,-0.7293034428771372,41.08606750836912,ES,POINT (-0.7293034428771372 41.08606750836912),13.0,https://simplemaps.com,ESTE,Teruel
way/965347086-220,220,f,Substation,f,way/965347086,-1.011827900564515,41.08315170913933,ES,POINT (-1.011827900564515 41.08315170913933),13.0,https://simplemaps.com,ESTE,Teruel
way/965351154-220,220,f,Substation,f,way/965351154,-0.9012822513647172,41.10715105950315,ES,POINT (-0.9012822513647171 41.10715105950315),13.0,https://simplemaps.com,ESTE,Teruel
way/965918883-220,220,f,Substation,f,way/965918883,-1.0085749682670422,40.97999529821404,ES,POINT (-1.0085749682670422 40.97999529821404),13.0,https://simplemaps.com,ESTE,Teruel
way/970599107-220,220,f,Substation,f,way/970599107,1.7082519620270125,41.36445258639612,ES,POINT (1.7082519620270125 41.36445258639612),15.0,https://simplemaps.com,ESB,Barcelona
way/97286424-220,220,f,Substation,f,way/97286424,-5.218773086998447,36.44404086878306,ES,POINT (-5.218773086998447 36.44404086878306),24.0,https://simplemaps.com,ESMA,Málaga
way/97286424-400,400,f,Substation,f,way/97286424,-5.218582598768345,36.44426751710268,ES,POINT (-5.218582598768345 36.44426751710268),24.0,https://simplemaps.com,ESMA,Málaga
way/977168018-220,220,f,Substation,f,way/977168018,-6.493632899810664,37.14405062444917,ES,POINT (-6.493632899810664 37.144050624449164),18.0,https://simplemaps.com,ESH,Huelva
way/97851756-220,220,f,Substation,f,way/97851756,-6.120062640220034,36.61840743141045,ES,POINT (-6.120062640220034 36.61840743141045),23.0,https://simplemaps.com,ESCA,Cádiz
way/97937366-220,220,f,Substation,f,way/97937366,-2.9424807680957548,37.216594289075694,ES,POINT (-2.9424807680957548 37.216594289075694),41.0,https://simplemaps.com,ESGR,Granada
