bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
ES1-400,400,f,Substation,f,ES1,-7.478963550093904,43.7020276396567,ES,POINT (-7.478963550093904 43.7020276396567)
ES10-220,220,f,Substation,f,ES10,-3.849633099999998,43.3445405893267,ES,POINT (-3.849633099999998 43.3445405893267)
ES100-220,220,f,Substation,f,ES100,1.3446848999999976,42.31889588845269,ES,POINT (1.3446848999999976 42.31889588845269)
ES101-220,220,f,Substation,f,ES101,-8.138019599999994,42.30096278843702,ES,POINT (-8.138019599999994 42.30096278843702)
ES102-220,220,f,Substation,f,ES102,-8.080452199999987,42.28809258842574,ES,POINT (-8.080452199999987 42.28809258842574)
ES103-220,220,f,Substation,f,ES103,-7.227225091778386,42.283844542595375,ES,POINT (-7.227225091778386 42.283844542595375)
ES103-400,400,f,Substation,f,ES103,-7.227028036007776,42.28407405462945,ES,POINT (-7.227028036007776 42.28407405462945)
ES104-220,220,f,Substation,f,ES104,-8.130686499999996,42.275800788415,ES,POINT (-8.130686499999996 42.275800788415)
ES105-220,220,f,Substation,f,ES105,-8.599921399999994,42.2721374884118,ES,POINT (-8.599921399999994 42.2721374884118)
ES106-220,220,f,Substation,f,ES106,-8.07359259999999,42.27212538841179,ES,POINT (-8.07359259999999 42.27212538841179)
ES107-220,220,f,Substation,f,ES107,-8.6210824,42.26519278840569,ES,POINT (-8.6210824 42.26519278840569)
ES108-220,220,f,Substation,f,ES108,0.95844102950735,42.25652921866705,ES,POINT (0.9584410295073499 42.25652921866705)
ES109-220,220,f,Substation,f,ES109,-8.4342632,42.24680468838959,ES,POINT (-8.4342632 42.24680468838959)
ES11-220,220,f,Substation,f,ES11,-4.0800909000000045,43.340407889323295,ES,POINT (-4.0800909000000045 43.340407889323295)
ES110-220,220,f,Substation,f,ES110,-8.694434931595314,42.24326204220272,ES,POINT (-8.694434931595314 42.24326204220272)
ES113-220,220,f,Substation,f,ES113,-8.586378799999999,42.18915938833895,ES,POINT (-8.586378799999999 42.18915938833895)
ES114-400,400,f,Substation,f,ES114,-1.6936090709670204,42.17777439980363,ES,POINT (-1.6936090709670204 42.17777439980363)
ES116-220,220,f,Substation,f,ES116,-1.668904299999985,42.161629888314735,ES,POINT (-1.668904299999985 42.161629888314735)
ES117-220,220,f,Substation,f,ES117,-7.106706500000007,42.15833748831187,ES,POINT (-7.106706500000007 42.15833748831187)
ES118-220,220,f,Substation,f,ES118,-7.188540299999986,42.15427338830826,ES,POINT (-7.188540299999986 42.15427338830826)
ES12-220,220,f,Substation,f,ES12,-3.0538614802526163,43.33785193976023,ES,POINT (-3.0538614802526163 43.33785193976023)
ES12-400,400,f,Substation,f,ES12,-3.0536460336570066,43.33807327645732,ES,POINT (-3.0536460336570066 43.33807327645732)
ES120-220,220,f,Substation,f,ES120,-8.4998862,42.11230498827126,ES,POINT (-8.4998862 42.11230498827126)
ES121-220,220,f,Substation,f,ES121,-1.7138840999999965,42.11114528827025,ES,POINT (-1.7138840999999965 42.11114528827025)
ES122-220,220,f,Substation,f,ES122,-6.658405196717608,42.09448074132165,ES,POINT (-6.658405196717608 42.094480741321654)
ES123-220,220,f,Substation,f,ES123,-0.7180039999999905,42.08224448824475,ES,POINT (-0.7180039999999905 42.08224448824475)
ES124-220,220,f,Substation,f,ES124,-1.646046599999994,42.06518248822968,ES,POINT (-1.646046599999994 42.065182488229674)
ES125-400,400,f,Substation,f,ES125,-5.1567909,42.064447988229055,ES,POINT (-5.1567909 42.064447988229055)
ES126-400,400,f,Substation,f,ES126,-1.2221561000000007,42.05544218822104,ES,POINT (-1.2221561000000007 42.05544218822104)
ES127-220,220,f,Substation,f,ES127,-4.488971299999995,42.05379978821959,ES,POINT (-4.488971299999995 42.053799788219585)
ES128-400,400,f,Substation,f,ES128,-4.849094299999995,42.00214028817385,ES,POINT (-4.849094299999995 42.00214028817385)
ES129-220,220,f,Substation,f,ES129,-6.256061600000003,41.99998968817194,ES,POINT (-6.256061600000003 41.999989688171944)
ES13-220,220,f,Substation,f,ES13,-5.819679200000004,43.32799048931295,ES,POINT (-5.819679200000004 43.327990489312945)
ES130-220,220,f,Substation,f,ES130,-4.4618987,41.97813688815257,ES,POINT (-4.4618987 41.97813688815257)
ES131-220,220,f,Substation,f,ES131,-0.6244429999999915,41.96694278814258,ES,POINT (-0.6244429999999915 41.96694278814258)
ES132-400,400,f,Substation,f,ES132,-5.011508200000002,41.94364028812191,ES,POINT (-5.011508200000002 41.943640288121905)
ES133-400,400,f,Substation,f,ES133,2.3691245000000007,41.91361408809519,ES,POINT (2.3691245000000007 41.91361408809519)
ES134-400,400,f,Substation,f,ES134,-5.157625319562727,41.8867660493264,ES,POINT (-5.157625319562727 41.8867660493264)
ES135-220,220,f,Substation,f,ES135,2.219578400000004,41.88322588806814,ES,POINT (2.219578400000004 41.88322588806814)
ES136-220,220,f,Substation,f,ES136,-4.818134799219925,41.868701688256856,ES,POINT (-4.818134799219925 41.868701688256856)
ES137-220,220,f,Substation,f,ES137,-1.9008008000000065,41.825939088017,ES,POINT (-1.9008008000000063 41.825939088016995)
ES138-220,220,f,Substation,f,ES138,-1.2877088995006571,41.77014213815022,ES,POINT (-1.2877088995006571 41.77014213815022)
ES139-220,220,f,Substation,f,ES139,-1.2239701000000027,41.7187166879209,ES,POINT (-1.2239701000000027 41.7187166879209)
ES14-400,400,f,Substation,f,ES14,-4.19184637538073,43.32630391380353,ES,POINT (-4.19184637538073 43.32630391380353)
ES140-220,220,f,Substation,f,ES140,-0.7763447000000014,41.70685328791024,ES,POINT (-0.7763447000000014 41.70685328791024)
ES141-220,220,f,Substation,f,ES141,-1.3284213,41.70632798790977,ES,POINT (-1.3284213 41.70632798790977)
ES142-220,220,f,Substation,f,ES142,-1.3500529782876127,41.70521348222553,ES,POINT (-1.3500529782876127 41.70521348222553)
ES143-400,400,f,Substation,f,ES143,2.1031418000000057,41.667031487874446,ES,POINT (2.1031418000000057 41.667031487874446)
ES144-400,400,f,Substation,f,ES144,-1.3093341999999986,41.665732087873245,ES,POINT (-1.3093341999999986 41.665732087873245)
ES145-220,220,f,Substation,f,ES145,2.312078699999998,41.65555208786411,ES,POINT (2.312078699999998 41.65555208786411)
ES146-220,220,f,Substation,f,ES146,-4.7429533,41.648242687857504,ES,POINT (-4.7429533 41.648242687857504)
ES147-220,220,f,Substation,f,ES147,-4.764060191863106,41.64538616276325,ES,POINT (-4.764060191863106 41.64538616276325)
ES148-220,220,f,Substation,f,ES148,2.281998100089959,41.64263298787578,ES,POINT (2.281998100089959 41.64263298787578)
ES149-220,220,f,Substation,f,ES149,-1.017559199999994,41.62606688783752,ES,POINT (-1.017559199999994 41.626066887837524)
ES15-220,220,f,Substation,f,ES15,-8.411159800000002,43.3254937893109,ES,POINT (-8.411159800000002 43.325493789310904)
ES150-220,220,f,Substation,f,ES150,-4.789940399999998,41.62410088783575,ES,POINT (-4.789940399999998 41.62410088783575)
ES151-220,220,f,Substation,f,ES151,-4.804766599999989,41.61520428782775,ES,POINT (-4.804766599999989 41.61520428782775)
ES152-220,220,f,Substation,f,ES152,2.1906838000000044,41.60859598782178,ES,POINT (2.1906838000000044 41.60859598782178)
ES153-220,220,f,Substation,f,ES153,-1.0339181999999911,41.60460008781818,ES,POINT (-1.0339181999999913 41.60460008781818)
ES154-220,220,f,Substation,f,ES154,-0.8133888999999952,41.584072087799626,ES,POINT (-0.8133888999999952 41.584072087799626)
ES155-220,220,f,Substation,f,ES155,2.09721233098667,41.576464442600525,ES,POINT (2.09721233098667 41.576464442600525)
ES156-220,220,f,Substation,f,ES156,-6.18947989999999,41.57411448779065,ES,POINT (-6.18947989999999 41.57411448779065)
ES157-220,220,f,Substation,f,ES157,-0.7750886999999936,41.56016738777801,ES,POINT (-0.7750886999999936 41.56016738777801)
ES158-220,220,f,Substation,f,ES158,-5.035185199999993,41.55371568777222,ES,POINT (-5.035185199999993 41.55371568777222)
ES159-220,220,f,Substation,f,ES159,-4.6745467,41.54023928776,ES,POINT (-4.6745467 41.54023928776)
ES16-220,220,f,Substation,f,ES16,-1.9087632999999944,43.32526448931071,ES,POINT (-1.9087632999999946 43.32526448931071)
ES160-220,220,f,Substation,f,ES160,-0.6904983999999997,41.53628128775644,ES,POINT (-0.6904983999999997 41.53628128775644)
ES161-220,220,f,Substation,f,ES161,2.0242711000000093,41.52763818774856,ES,POINT (2.0242711000000093 41.52763818774856)
ES162-400,400,f,Substation,f,ES162,1.989240999999997,41.507491787730366,ES,POINT (1.989240999999997 41.507491787730366)
ES163-220,220,f,Substation,f,ES163,1.9947320000000053,41.48662368771143,ES,POINT (1.9947320000000057 41.48662368771143)
ES164-400,400,f,Substation,f,ES164,-5.001886699999996,41.484129487709154,ES,POINT (-5.001886699999996 41.484129487709154)
ES165-220,220,f,Substation,f,ES165,2.2242243000000057,41.47257758769872,ES,POINT (2.2242243000000057 41.472577587698716)
ES166-220,220,f,Substation,f,ES166,2.201969099999999,41.4487856876771,ES,POINT (2.201969099999999 41.4487856876771)
ES167-400,400,f,Substation,f,ES167,-5.360568809392498,41.4458399481186,ES,POINT (-5.360568809392498 41.4458399481186)
ES168-220,220,f,Substation,f,ES168,1.986320546729996,41.44530778889028,ES,POINT (1.9863205467299954 41.445307788890275)
ES169-220,220,f,Substation,f,ES169,1.8614836999999969,41.42429538765487,ES,POINT (1.8614836999999969 41.424295387654865)
ES17-220,220,f,Substation,f,ES17,-1.892195215866197,43.32261231747284,ES,POINT (-1.892195215866197 43.32261231747284)
ES170-400,400,f,Substation,f,ES170,1.1173077000000062,41.41728148764843,ES,POINT (1.1173077000000062 41.41728148764843)
ES171-220,220,f,Substation,f,ES171,1.8668172000000065,41.397372587630336,ES,POINT (1.8668172000000065 41.397372587630336)
ES172-220,220,f,Substation,f,ES172,2.0961151000621925,41.38700328802195,ES,POINT (2.0961151000621925 41.38700328802195)
ES173-220,220,f,Substation,f,ES173,1.867981500000005,41.38431768761848,ES,POINT (1.867981500000005 41.384317687618484)
ES174-220,220,f,Substation,f,ES174,1.9814099561969496,41.37524508238481,ES,POINT (1.9814099561969498 41.37524508238481)
ES175-220,220,f,Substation,f,ES175,1.3611770999944577,41.37138858760846,ES,POINT (1.3611770999944577 41.37138858760846)
ES176-220,220,f,Substation,f,ES176,0.3122974000000074,41.32746398756659,ES,POINT (0.3122974000000074 41.32746398756659)
ES177-220,220,f,Substation,f,ES177,-0.9507894500010328,41.30522068760112,ES,POINT (-0.9507894500010329 41.305220687601114)
ES178-220,220,f,Substation,f,ES178,-0.7025906999999981,41.30059768754207,ES,POINT (-0.7025906999999981 41.300597687542066)
ES18-220,220,f,Substation,f,ES18,-5.9017026093077884,43.32204967116984,ES,POINT (-5.9017026093077884 43.32204967116984)
ES18-400,400,f,Substation,f,ES18,-5.901497837130205,43.322276597164034,ES,POINT (-5.901497837130205 43.322276597164034)
ES180-400,400,f,Substation,f,ES180,-1.696474099999994,41.29022878753259,ES,POINT (-1.696474099999994 41.29022878753259)
ES181-220,220,f,Substation,f,ES181,1.3210181000000034,41.28644938752915,ES,POINT (1.3210181000000034 41.28644938752915)
ES182-220,220,f,Substation,f,ES182,-6.4061345999999935,41.281457287524574,ES,POINT (-6.4061345999999935 41.281457287524574)
ES183-220,220,f,Substation,f,ES183,-6.432314999999996,41.269866687513954,ES,POINT (-6.432314999999996 41.269866687513954)
ES184-220,220,f,Substation,f,ES184,-4.487247900000001,41.26981758751391,ES,POINT (-4.487247900000001 41.26981758751391)
ES185-400,400,f,Substation,f,ES185,1.7101479000000006,41.26888948751309,ES,POINT (1.7101479000000006 41.26888948751309)
ES186-400,400,f,Substation,f,ES186,-0.2713422000000022,41.24870188749456,ES,POINT (-0.2713422000000022 41.248701887494555)
ES187-220,220,f,Substation,f,ES187,1.1881035000000002,41.2155268874642,ES,POINT (1.1881035000000002 41.2155268874642)
ES188-220,220,f,Substation,f,ES188,-6.698735700000007,41.203639287453306,ES,POINT (-6.6987357000000065 41.203639287453306)
ES189-220,220,f,Substation,f,ES189,1.1971908953553154,41.201211752983255,ES,POINT (1.1971908953553154 41.201211752983255)
ES19-220,220,f,Substation,f,ES19,-1.8001564398723988,43.31887493508295,ES,POINT (-1.8001564398723988 43.318874935082945)
ES190-400,400,f,Substation,f,ES190,-0.322995499999999,41.19636408744657,ES,POINT (-0.322995499999999 41.19636408744657)
ES191-220,220,f,Substation,f,ES191,-5.8761099705321405,41.19419124316616,ES,POINT (-5.8761099705321405 41.19419124316616)
ES192-220,220,f,Substation,f,ES192,1.2719879000000105,41.18594758743702,ES,POINT (1.2719879000000105 41.18594758743702)
ES193-220,220,f,Substation,f,ES193,0.5225115000000018,41.18534978743646,ES,POINT (0.5225115000000018 41.18534978743646)
ES194-220,220,f,Substation,f,ES194,-0.4246498999999976,41.18348618743478,ES,POINT (-0.4246498999999976 41.18348618743478)
ES195-220,220,f,Substation,f,ES195,-0.9957507000000008,41.146528987400806,ES,POINT (-0.9957507000000007 41.146528987400806)
ES196-400,400,f,Substation,f,ES196,-2.3457299999999925,41.09998548735795,ES,POINT (-2.3457299999999925 41.09998548735795)
ES197-400,400,f,Substation,f,ES197,0.8422988000000016,41.02491008728865,ES,POINT (0.8422988000000016 41.02491008728865)
ES198-220,220,f,Substation,f,ES198,-0.9458457000000025,41.01331838727796,ES,POINT (-0.9458457000000025 41.013318387277955)
ES199-220,220,f,Substation,f,ES199,0.8651093939366029,40.951153356358745,ES,POINT (0.8651093939366029 40.951153356358745)
ES199-400,400,f,Substation,f,ES199,0.8653310617480522,40.95136674797601,ES,POINT (0.8653310617480522 40.95136674797601)
ES20-400,400,f,Substation,f,ES20,-3.8373841,43.31878088930533,ES,POINT (-3.8373841000000004 43.31878088930533)
ES200-400,400,f,Substation,f,ES200,-4.250099299999995,40.92088738719231,ES,POINT (-4.250099299999995 40.92088738719231)
ES201-400,400,f,Substation,f,ES201,-0.2307776999999991,40.86029028713603,ES,POINT (-0.2307776999999991 40.86029028713603)
ES202-220,220,f,Substation,f,ES202,-0.902643000000002,40.71330988699894,ES,POINT (-0.902643000000002 40.71330988699894)
ES203-400,400,f,Substation,f,ES203,-4.074925117584159,40.69711239848584,ES,POINT (-4.074925117584159 40.697112398485835)
ES204-400,400,f,Substation,f,ES204,-3.994659099999996,40.65382138694326,ES,POINT (-3.9946590999999962 40.65382138694326)
ES205-400,400,f,Substation,f,ES205,-6.595627200000005,40.64821998693797,ES,POINT (-6.595627200000005 40.648219986937974)
ES206-400,400,f,Substation,f,ES206,-3.958337415934143,40.63156130895665,ES,POINT (-3.958337415934143 40.63156130895665)
ES207-400,400,f,Substation,f,ES207,-3.985058508954458,40.61474038733006,ES,POINT (-3.985058508954458 40.61474038733006)
ES208-400,400,f,Substation,f,ES208,-3.723004699999992,40.58835928688183,ES,POINT (-3.723004699999992 40.588359286881825)
ES209-220,220,f,Substation,f,ES209,-3.5573073000000064,40.576494486870665,ES,POINT (-3.5573073000000064 40.576494486870665)
ES21-220,220,f,Substation,f,ES21,-8.430330499999995,43.3175476893043,ES,POINT (-8.430330499999995 43.3175476893043)
ES210-400,400,f,Substation,f,ES210,-3.652607299999997,40.57582108687008,ES,POINT (-3.652607299999997 40.57582108687008)
ES211-220,220,f,Substation,f,ES211,-3.606360000000007,40.550748186846455,ES,POINT (-3.606360000000007 40.550748186846455)
ES212-400,400,f,Substation,f,ES212,-3.066550999999983,40.52333558682064,ES,POINT (-3.066550999999983 40.52333558682064)
ES213-220,220,f,Substation,f,ES213,-3.697324500000005,40.51644618681414,ES,POINT (-3.697324500000005 40.51644618681414)
ES214-220,220,f,Substation,f,ES214,-3.849567704081229,40.51490358184123,ES,POINT (-3.8495677040812293 40.51490358184123)
ES215-220,220,f,Substation,f,ES215,-3.697851999999993,40.50671158680498,ES,POINT (-3.697851999999993 40.50671158680498)
ES216-220,220,f,Substation,f,ES216,-3.614162692979114,40.50243499667883,ES,POINT (-3.614162692979114 40.50243499667883)
ES218-220,220,f,Substation,f,ES218,-3.889371199999992,40.47068088677107,ES,POINT (-3.8893711999999923 40.47068088677107)
ES22-400,400,f,Substation,f,ES22,-2.8464073999999853,43.31691838930378,ES,POINT (-2.8464073999999853 43.31691838930378)
ES222-400,400,f,Substation,f,ES222,-3.227897199999997,40.43465528673702,ES,POINT (-3.227897199999997 40.43465528673702)
ES223-220,220,f,Substation,f,ES223,-3.520529100000002,40.434600386736975,ES,POINT (-3.520529100000002 40.434600386736975)
ES224-220,220,f,Substation,f,ES224,-3.607804070559511,40.41791558746941,ES,POINT (-3.607804070559511 40.41791558746941)
ES225-220,220,f,Substation,f,ES225,-3.579608726950981,40.41198280716428,ES,POINT (-3.5796087269509815 40.41198280716428)
ES226-220,220,f,Substation,f,ES226,-3.5421841039321125,40.41151000709512,ES,POINT (-3.5421841039321125 40.41151000709512)
ES227-220,220,f,Substation,f,ES227,-3.525258399999996,40.40320348670728,ES,POINT (-3.5252583999999954 40.40320348670728)
ES228-400,400,f,Substation,f,ES228,-3.470844499999992,40.39481008669932,ES,POINT (-3.470844499999992 40.39481008669932)
ES229-220,220,f,Substation,f,ES229,-3.9190433999999983,40.36837948667432,ES,POINT (-3.9190433999999983 40.36837948667432)
ES23-400,400,f,Substation,f,ES23,-3.4786876999999965,43.31362108930102,ES,POINT (-3.4786876999999965 43.31362108930102)
ES230-220,220,f,Substation,f,ES230,-3.645474799999994,40.356396086662976,ES,POINT (-3.645474799999994 40.356396086662976)
ES231-220,220,f,Substation,f,ES231,-3.607044255993841,40.35320808670426,ES,POINT (-3.607044255993841 40.353208086704264)
ES232-220,220,f,Substation,f,ES232,-2.6060866999999983,40.352798286659535,ES,POINT (-2.6060866999999983 40.352798286659535)
ES233-220,220,f,Substation,f,ES233,-3.6228314999999895,40.35101018665785,ES,POINT (-3.6228314999999895 40.35101018665785)
ES234-220,220,f,Substation,f,ES234,-3.686280499999992,40.32874388663673,ES,POINT (-3.6862804999999916 40.32874388663673)
ES235-220,220,f,Substation,f,ES235,-3.824577399999996,40.326694786634825,ES,POINT (-3.8245773999999955 40.326694786634825)
ES236-220,220,f,Substation,f,ES236,-3.7108267447429033,40.32454486730188,ES,POINT (-3.7108267447429033 40.32454486730188)
ES237-220,220,f,Substation,f,ES237,-3.786080248915372,40.32346118685342,ES,POINT (-3.786080248915372 40.32346118685342)
ES238-220,220,f,Substation,f,ES238,-3.61320800019566,40.3191920366939,ES,POINT (-3.6132080001956597 40.3191920366939)
ES239-220,220,f,Substation,f,ES239,-3.744322899999651,40.31789098662653,ES,POINT (-3.744322899999651 40.31789098662653)
ES24-220,220,f,Substation,f,ES24,-1.8856921468776853,43.31342559126153,ES,POINT (-1.8856921468776857 43.31342559126153)
ES240-220,220,f,Substation,f,ES240,-3.412359800000005,40.30447818661373,ES,POINT (-3.412359800000005 40.30447818661373)
ES241-220,220,f,Substation,f,ES241,-3.761928099999999,40.2873910865975,ES,POINT (-3.7619280999999987 40.2873910865975)
ES242-220,220,f,Substation,f,ES242,-3.7553399999999866,40.27410668658487,ES,POINT (-3.7553399999999866 40.27410668658487)
ES243-400,400,f,Substation,f,ES243,-3.8797134999999967,40.246294586558456,ES,POINT (-3.8797134999999967 40.246294586558456)
ES244-220,220,f,Substation,f,ES244,-6.126425499999994,40.19338178650811,ES,POINT (-6.126425499999994 40.19338178650811)
ES247-220,220,f,Substation,f,ES247,-4.256045600000005,40.0643529863849,ES,POINT (-4.256045600000005 40.0643529863849)
ES248-220,220,f,Substation,f,ES248,-5.955652499999994,40.04964198637079,ES,POINT (-5.955652499999994 40.04964198637079)
ES249-400,400,f,Substation,f,ES249,-3.043232199999989,40.03730488635903,ES,POINT (-3.043232199999989 40.03730488635903)
ES25-400,400,f,Substation,f,ES25,-5.899647599999997,43.30631528929497,ES,POINT (-5.899647599999997 43.30631528929497)
ES250-400,400,f,Substation,f,ES250,-2.3084783000000053,40.02355418634583,ES,POINT (-2.3084783000000053 40.02355418634583)
ES251-220,220,f,Substation,f,ES251,-3.837319599999985,40.01593118633853,ES,POINT (-3.837319599999985 40.01593118633853)
ES252-220,220,f,Substation,f,ES252,-6.086366699900032,40.00954728680809,ES,POINT (-6.086366699900032 40.00954728680809)
ES253-220,220,f,Substation,f,ES253,-3.872104200000007,39.99553588631898,ES,POINT (-3.8721042000000065 39.99553588631898)
ES254-220,220,f,Substation,f,ES254,-0.6558209978523538,39.98734143761515,ES,POINT (-0.6558209978523538 39.98734143761515)
ES255-220,220,f,Substation,f,ES255,-0.0270548000000019,39.96986888629437,ES,POINT (-0.0270548000000019 39.969868886294364)
ES256-400,400,f,Substation,f,ES256,-0.1257990999999974,39.96982858629432,ES,POINT (-0.1257990999999974 39.96982858629432)
ES257-220,220,f,Substation,f,ES257,-0.0020235343821509,39.95793728967189,ES,POINT (-0.002023534382151 39.95793728967189)
ES257-400,400,f,Substation,f,ES257,-0.0018077566858196,39.958152703543085,ES,POINT (-0.0018077566858197 39.958152703543085)
ES258-400,400,f,Substation,f,ES258,-6.06518106444339,39.957186321253786,ES,POINT (-6.06518106444339 39.957186321253786)
ES259-220,220,f,Substation,f,ES259,-4.779515899999994,39.94953868627482,ES,POINT (-4.779515899999994 39.94953868627482)
ES26-400,400,f,Substation,f,ES26,-3.1524939999999884,43.3057825892945,ES,POINT (-3.1524939999999884 43.3057825892945)
ES260-220,220,f,Substation,f,ES260,-0.0796519360712001,39.946853257404165,ES,POINT (-0.0796519360712002 39.946853257404165)
ES261-220,220,f,Substation,f,ES261,-4.931580599999995,39.93193968625793,ES,POINT (-4.931580599999995 39.93193968625793)
ES262-220,220,f,Substation,f,ES262,-4.905846999999989,39.930588286256615,ES,POINT (-4.905846999999989 39.930588286256615)
ES263-220,220,f,Substation,f,ES263,-0.1369449999999995,39.8971830862245,ES,POINT (-0.1369449999999995 39.8971830862245)
ES264-220,220,f,Substation,f,ES264,-2.544303,39.85871388618746,ES,POINT (-2.5443029999999993 39.85871388618746)
ES265-220,220,f,Substation,f,ES265,-5.9893138481616415,39.8357357879998,ES,POINT (-5.9893138481616415 39.8357357879998)
ES266-220,220,f,Substation,f,ES266,-5.701473900000001,39.83344288616313,ES,POINT (-5.701473900000001 39.83344288616313)
ES267-400,400,f,Substation,f,ES267,-6.360548353079365,39.82089331982415,ES,POINT (-6.360548353079365 39.82089331982415)
ES268-220,220,f,Substation,f,ES268,3.0925776999353576,39.80960398618974,ES,POINT (3.0925776999353576 39.80960398618974)
ES269-220,220,f,Substation,f,ES269,-5.674607196063353,39.79577201449096,ES,POINT (-5.674607196063353 39.79577201449096)
ES27-220,220,f,Substation,f,ES27,-2.8481675999999982,43.30561348929441,ES,POINT (-2.8481675999999982 43.30561348929441)
ES270-220,220,f,Substation,f,ES270,-5.088152297076382,39.77911217114757,ES,POINT (-5.088152297076382 39.779112171147574)
ES271-220,220,f,Substation,f,ES271,-5.611952857662283,39.77783161435113,ES,POINT (-5.611952857662283 39.77783161435113)
ES272-220,220,f,Substation,f,ES272,-3.883797300000001,39.69311998602755,ES,POINT (-3.8837973000000012 39.69311998602755)
ES273-220,220,f,Substation,f,ES273,-0.2726421273162083,39.65799562358165,ES,POINT (-0.2726421273162083 39.65799562358165)
ES274-220,220,f,Substation,f,ES274,-0.3026637999999819,39.65749718599305,ES,POINT (-0.3026637999999819 39.65749718599305)
ES275-220,220,f,Substation,f,ES275,-6.356602399999994,39.64238188597838,ES,POINT (-6.356602399999994 39.64238188597838)
ES276-220,220,f,Substation,f,ES276,2.723218871652741,39.56810781082814,ES,POINT (2.7232188716527412 39.56810781082814)
ES277-220,220,f,Substation,f,ES277,-6.335043500000002,39.56707628590529,ES,POINT (-6.335043500000002 39.56707628590529)
ES278-220,220,f,Substation,f,ES278,-0.4660362999999946,39.561635785900016,ES,POINT (-0.4660362999999946 39.561635785900016)
ES279-400,400,f,Substation,f,ES279,-0.523145999999998,39.52673518586605,ES,POINT (-0.523145999999998 39.52673518586605)
ES28-220,220,f,Substation,f,ES28,-3.042566100000004,43.29923518928904,ES,POINT (-3.042566100000004 43.29923518928904)
ES280-400,400,f,Substation,f,ES280,-1.0685104000000016,39.49333758583355,ES,POINT (-1.0685104000000016 39.49333758583355)
ES281-220,220,f,Substation,f,ES281,-6.388028099999998,39.49067358583096,ES,POINT (-6.388028099999998 39.49067358583096)
ES282-220,220,f,Substation,f,ES282,-3.533012640131893,39.487038762050496,ES,POINT (-3.5330126401318935 39.487038762050496)
ES284-220,220,f,Substation,f,ES284,-5.8909218122027385,39.4551446083902,ES,POINT (-5.8909218122027385 39.4551446083902)
ES285-220,220,f,Substation,f,ES285,-5.909687599999999,39.45355838579472,ES,POINT (-5.909687599999999 39.45355838579472)
ES287-220,220,f,Substation,f,ES287,-0.5188228999999898,39.45141658579265,ES,POINT (-0.5188228999999898 39.45141658579265)
ES288-220,220,f,Substation,f,ES288,-6.002544700000003,39.44175298578326,ES,POINT (-6.002544700000003 39.44175298578326)
ES289-220,220,f,Substation,f,ES289,-0.3855069999999992,39.43880338578035,ES,POINT (-0.3855069999999993 39.43880338578035)
ES29-400,400,f,Substation,f,ES29,-6.364533099999993,43.29699468928722,ES,POINT (-6.364533099999993 43.29699468928722)
ES290-220,220,f,Substation,f,ES290,-0.4581531000000005,39.41170808575393,ES,POINT (-0.4581531000000005 39.41170808575393)
ES291-220,220,f,Substation,f,ES291,-0.4613067000000027,39.4004123857429,ES,POINT (-0.4613067000000027 39.4004123857429)
ES292-400,400,f,Substation,f,ES292,-0.4946604000000014,39.37480198571792,ES,POINT (-0.4946604000000014 39.374801985717916)
ES293-400,400,f,Substation,f,ES293,-5.44502563112736,39.36988519033419,ES,POINT (-5.44502563112736 39.36988519033419)
ES294-220,220,f,Substation,f,ES294,-3.9292452,39.3250528856692,ES,POINT (-3.9292452000000004 39.325052885669194)
ES295-220,220,f,Substation,f,ES295,-5.427033199999999,39.2599275856054,ES,POINT (-5.427033199999999 39.259927585605396)
ES296-220,220,f,Substation,f,ES296,-0.5011130999999974,39.25154098559717,ES,POINT (-0.5011130999999974 39.25154098559717)
ES297-220,220,f,Substation,f,ES297,-5.31897339999999,39.23911558558502,ES,POINT (-5.31897339999999 39.23911558558502)
ES298-220,220,f,Substation,f,ES298,-5.307670499999996,39.23282238557882,ES,POINT (-5.307670499999996 39.23282238557882)
ES299-400,400,f,Substation,f,ES299,-0.5355827999999957,39.22990238557592,ES,POINT (-0.5355827999999957 39.22990238557592)
ES3-220,220,f,Substation,f,ES3,-5.726959572199054,43.55485738763545,ES,POINT (-5.726959572199054 43.55485738763545)
ES30-400,400,f,Substation,f,ES30,-5.700952100000006,43.29230668928336,ES,POINT (-5.700952100000006 43.29230668928336)
ES300-220,220,f,Substation,f,ES300,-5.359208999999998,39.22482008557096,ES,POINT (-5.359208999999998 39.22482008557096)
ES302-400,400,f,Substation,f,ES302,-1.0548882136775517,39.21438342081964,ES,POINT (-1.0548882136775517 39.21438342081964)
ES304-220,220,f,Substation,f,ES304,-3.321360399999997,39.18475478553166,ES,POINT (-3.321360399999997 39.18475478553166)
ES305-220,220,f,Substation,f,ES305,-3.2779294999999995,39.16377388551096,ES,POINT (-3.2779294999999995 39.163773885510956)
ES306-220,220,f,Substation,f,ES306,-0.5271071000000014,39.15489948550226,ES,POINT (-0.5271071000000014 39.15489948550226)
ES307-220,220,f,Substation,f,ES307,-3.334126599999996,39.07892958542751,ES,POINT (-3.334126599999996 39.07892958542751)
ES308-220,220,f,Substation,f,ES308,-0.3203411000000047,39.05416038540308,ES,POINT (-0.3203411000000048 39.05416038540308)
ES309-220,220,f,Substation,f,ES309,-3.411371899999996,39.04935648539833,ES,POINT (-3.411371899999996 39.04935648539833)
