id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID
10963,Castile La Mancha Solar Lxxiv,Solar,PV,PP,Spain,1.7,,,,,39.6522,-3.9518,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010978'}}
10964,Castile La Mancha Solar Lxxv,Solar,PV,PP,Spain,26.6,,,,,40.74543333333333,-3.0468333333333333,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011027', 'G100001010987', 'G100001010819'}}"
10965,Castile La Mancha Solar Lxxvi,Solar,PV,PP,Spain,11.9,,,,,38.84445,-1.0388000000000002,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010992', 'G100001010815'}}"
10966,Castile La Mancha Solar Lxxviii,Solar,PV,PP,Spain,1.3,,,,,39.8466,-2.4936,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010998'}}
10967,Castile La Mancha Solar Lxxxi,Solar,PV,PP,Spain,5.3,,,,,39.9877,-4.9361,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011004'}}
10968,Castile La Mancha Solar Lxxxii,Solar,PV,PP,Spain,2.3,,,,,39.2119,-1.9396,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011012'}}
10969,Castile La Mancha Solar Lxxxiii,Solar,PV,PP,Spain,1.3,,,,,39.1993,-3.6143,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011013'}}
10970,Castile La Mancha Solar Lxxxix,Solar,PV,PP,Spain,6.0,,,,,39.36115,-1.879,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011043', 'G100001011062'}}"
10971,Castile La Mancha Solar Lxxxviii,Solar,PV,PP,Spain,1.2,,,,,39.4443,-1.9927,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011041'}}
10972,Castile La Mancha Solar Xc,Solar,PV,PP,Spain,2.1,,,,,39.9475,-4.6339,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011047'}}
10973,Castile La Mancha Solar Xci,Solar,PV,PP,Spain,1.1,,,,,39.3513,-1.9631,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011056'}}
10974,Castile La Mancha Solar Xcii,Solar,PV,PP,Spain,1.4,,,,,39.3684,-1.724,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011057'}}
10975,Castile La Mancha Solar Xciii,Solar,PV,PP,Spain,3.6,,,,,39.3082,-3.3608,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011059'}}
10976,Castile La Mancha Solar Xcv,Solar,PV,PP,Spain,1.9,,,,,40.6176,-2.2711,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011064'}}
10977,Castile La Mancha Solar Xcvi,Solar,PV,PP,Spain,1.3,,,,,39.4204,-2.6314,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011066'}}
10978,Castile La Mancha Solar Xcvii,Solar,PV,PP,Spain,3.5,,,,,38.5178,-3.5035,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011076'}}
10979,Castile La Mancha Solar Xl,Solar,PV,PP,Spain,3.3,,,,,39.2124,-2.2447,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010792'}}
10980,Castile La Mancha Solar Xlii,Solar,PV,PP,Spain,2.2,,,,,39.7891,-3.1824,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010798'}}
10981,Castile La Mancha Solar Xliv,Solar,PV,PP,Spain,13.3,,,,,39.92965,-4.1053,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010803', 'G100001010817'}}"
10982,Castile La Mancha Solar Xlix,Solar,PV,PP,Spain,3.2,,,,,39.1596,-1.7392,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010848'}}
10983,Castile La Mancha Solar Xlviii,Solar,PV,PP,Spain,1.3,,,,,38.7281,-4.0989,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010821'}}
10984,Castile La Mancha Solar Xx,Solar,PV,PP,Spain,10.4,,,,,39.4951,-1.6798,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010722'}}
10985,Castile La Mancha Solar Xxi,Solar,PV,PP,Spain,18.0,,,,,40.0029,-2.6179,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010723'}}
10986,Castile La Mancha Solar Xxx,Solar,PV,PP,Spain,10.5,,,,,39.6391,-2.0965,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010759'}}
10987,Castile La Mancha Solar Xxxii,Solar,PV,PP,Spain,5.7,,,,,38.9553,-1.7465,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010764'}}
10988,Castile La Mancha Solar Xxxiii,Solar,PV,PP,Spain,4.8,,,,,39.9502,-3.4211,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010771'}}
10989,Castile La Mancha Solar Xxxvi,Solar,PV,PP,Spain,1.4,,,,,39.4765,-2.1762,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010779'}}
10990,Castile La Mancha Solar Xxxvii,Solar,PV,PP,Spain,4.9,,,,,39.499,-3.5342,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010781'}}
10991,Castile Leon Solar,Solar,PV,PP,Spain,21.7,,,,,41.86152,-2.03442,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan}","{'GEM': {'G100001011225', 'G100001010673', 'G100001011414', 'G100001011034', 'G100001011074'}}"
10992,Castile Leon Solar,Solar,PV,PP,Spain,27.5,,,,,41.48206666666667,-4.63195,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan, nan}","{'GEM': {'G100001010704', 'G100001011540', 'G100001010785', 'G100001010703', 'G100001010753', 'G100001011539'}}"
10993,Castile Leon Solar,Solar,PV,PP,Spain,32.4,,,,,41.43205,-5.3613,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010702', 'G100001011750'}}"
10994,Castile Leon Solar,Solar,PV,PP,Spain,3.3,,,,,40.9696,-4.2301,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010675'}}
10995,Castile Leon Solar,Solar,PV,PP,Spain,2.9,,,,,41.502,-4.6372,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010705'}}
10996,Castile Leon Solar,Solar,PV,PP,Spain,2.4,,,,,42.3201,-5.5734,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010658'}}
10997,Castile Leon Solar,Solar,PV,PP,Spain,40.6,,,,,41.5113,-5.0369,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001010661', 'G100001010747', 'G100001010663'}}"
10998,Castile Leon Solar,Solar,PV,PP,Spain,8.9,,,,,41.7108,-4.8906,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011046'}}
10999,Castile Leon Solar,Solar,PV,PP,Spain,30.4,,,,,41.638625000000005,-4.6350750000000005,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100001011913', 'G100001011781', 'G100001011542', 'G100001010742'}}"
11000,Castile Leon Solar,Solar,PV,PP,Spain,1.2,,,,,41.0553,-4.7476,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011379'}}
11001,Castile Leon Solar Ci,Solar,PV,PP,Spain,8.0,,,,,40.9123,-5.629,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011383'}}
11002,Castile Leon Solar Cii,Solar,PV,PP,Spain,3.7,,,,,40.5609,-5.754,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011384'}}
11003,Castile Leon Solar Ciii,Solar,PV,PP,Spain,2.6,,,,,41.13435,-4.29735,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011412', 'G100001011386'}}"
11004,Castile Leon Solar Civ,Solar,PV,PP,Spain,1.4,,,,,41.4894,-5.3921,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011394'}}
11005,Castile Leon Solar Cl,Solar,PV,PP,Spain,9.0,,,,,42.7116,-4.8646,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011820'}}
11006,Castile Leon Solar Cli,Solar,PV,PP,Spain,15.6,,,,,41.2194,-5.8331,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011834'}}
11007,Castile Leon Solar Clii,Solar,PV,PP,Spain,9.9,,,,,41.85055,-5.04055,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011920', 'G100001011842'}}"
11008,Castile Leon Solar Cliii,Solar,PV,PP,Spain,1.2,,,,,42.6568,-2.9254,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011843'}}
11009,Castile Leon Solar Cliv,Solar,PV,PP,Spain,1.0,,,,,40.5928,-4.9548,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011845'}}
11010,Castile Leon Solar Clix,Solar,PV,PP,Spain,3.4,,,,,41.4948,-4.6908,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011895'}}
11011,Castile Leon Solar Clv,Solar,PV,PP,Spain,1.8,,,,,41.2502,-4.8634,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011856'}}
11012,Castile Leon Solar Clvi,Solar,PV,PP,Spain,1.6,,,,,40.6931,-6.6461,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011873'}}
11013,Castile Leon Solar Clvii,Solar,PV,PP,Spain,7.1,,,,,41.01255,-5.20395,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011929', 'G100001011893'}}"
11014,Castile Leon Solar Clviii,Solar,PV,PP,Spain,2.3,,,,,41.0584,-5.3856,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011894'}}
11015,Castile Leon Solar Clx,Solar,PV,PP,Spain,23.1,,,,,42.51205,-5.7219,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011508', 'G100001011912'}}"
11016,Castile Leon Solar Clxii,Solar,PV,PP,Spain,12.0,,,,,41.6116,-2.8596,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011916'}}
11017,Castile Leon Solar Clxiii,Solar,PV,PP,Spain,1.3,,,,,40.8055,-4.2219,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011918'}}
11018,Castile Leon Solar Clxv,Solar,PV,PP,Spain,15.9,,,,,41.51592,-5.6165400000000005,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan}","{'GEM': {'G100001010853', 'G100001011158', 'G100001010830', 'G100001011405', 'G100001011923'}}"
11019,Castile Leon Solar Clxvii,Solar,PV,PP,Spain,3.9,,,,,41.206,-6.4127,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011932'}}
11020,Castile Leon Solar Cv,Solar,PV,PP,Spain,1.2,,,,,40.9879,-5.1453,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011397'}}
11021,Castile Leon Solar Cvi,Solar,PV,PP,Spain,2.6,,,,,41.4698,-5.8197,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011403'}}
11022,Castile Leon Solar Cviii,Solar,PV,PP,Spain,1.1,,,,,40.8778,-4.4799,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011411'}}
11023,Castile Leon Solar Cx,Solar,PV,PP,Spain,6.3,,,,,40.99845,-6.44805,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010888', 'G100001011413'}}"
11024,Castile Leon Solar Cxii,Solar,PV,PP,Spain,1.0,,,,,40.9518,-5.884,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011506'}}
11025,Castile Leon Solar Cxiv,Solar,PV,PP,Spain,2.0,,,,,40.84855,-5.221,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011521', 'G100001011187'}}"
11026,Castile Leon Solar Cxix,Solar,PV,PP,Spain,14.0,,,,,41.34013333333333,-4.917000000000001,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011524', 'G100001011523', 'G100001011526'}}"
11027,Castile Leon Solar Cxl,Solar,PV,PP,Spain,1.9,,,,,41.7972,-1.9877,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011756'}}
11028,Castile Leon Solar Cxli,Solar,PV,PP,Spain,8.8,,,,,41.53523333333334,-4.6354,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011544', 'G100001011779', 'G100001011543'}}"
11029,Castile Leon Solar Cxlii,Solar,PV,PP,Spain,5.1,,,,,41.54575,-4.7013,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011255', 'G100001011780'}}"
11030,Castile Leon Solar Cxliv,Solar,PV,PP,Spain,2.4000000000000004,,,,,41.16625,-4.49605,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011791', 'G100001011580'}}"
11031,Castile Leon Solar Cxlix,Solar,PV,PP,Spain,10.6,,,,,41.6084,-2.504,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011813'}}
11032,Castile Leon Solar Cxlv,Solar,PV,PP,Spain,1.0,,,,,41.2304,-4.1509,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011792'}}
11033,Castile Leon Solar Cxlvi,Solar,PV,PP,Spain,5.0,,,,,42.5667,-5.7478,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011798'}}
11034,Castile Leon Solar Cxlvii,Solar,PV,PP,Spain,2.2,,,,,41.57135,-4.54915,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011805', 'G100001011582'}}"
11035,Castile Leon Solar Cxlviii,Solar,PV,PP,Spain,5.8,,,,,41.2987,-4.9432,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011807'}}
11036,Castile Leon Solar Cxv,Solar,PV,PP,Spain,2.1,,,,,41.0221,-5.6524,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011522'}}
11037,Castile Leon Solar Cxviii,Solar,PV,PP,Spain,14.0,,,,,41.3705,-5.694850000000001,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011525', 'G100001011214'}}"
11038,Castile Leon Solar Cxx,Solar,PV,PP,Spain,7.4,,,,,41.4361,-5.1283,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011536'}}
11039,Castile Leon Solar Cxxi,Solar,PV,PP,Spain,12.4,,,,,41.44405,-5.4313,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011538', 'G100001011537'}}"
11040,Castile Leon Solar Cxxix,Solar,PV,PP,Spain,9.8,,,,,41.7875,-4.9589,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011547', 'G100001011265'}}"
11041,Castile Leon Solar Cxxv,Solar,PV,PP,Spain,6.9,,,,,41.6353,-4.8149,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011541'}}
11042,Castile Leon Solar Cxxx,Solar,PV,PP,Spain,11.6,,,,,42.6264,-4.861,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011548'}}
11043,Castile Leon Solar Cxxxii,Solar,PV,PP,Spain,1.3,,,,,41.3229,-4.3214,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011581'}}
11044,Castile Leon Solar Cxxxiv,Solar,PV,PP,Spain,8.3,,,,,41.9245,-4.4111,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011583'}}
11045,Castile Leon Solar Cxxxv,Solar,PV,PP,Spain,6.3,,,,,42.0156,-4.4181,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011584'}}
11046,Castile Leon Solar Cxxxvi,Solar,PV,PP,Spain,1.1,,,,,42.0632,-4.2136,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011585'}}
11047,Castile Leon Solar Cxxxvii,Solar,PV,PP,Spain,1.9,,,,,40.5613,-5.6512,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011731'}}
11048,Castile Leon Solar Cxxxviii,Solar,PV,PP,Spain,25.6,,,,,41.661,-4.82855,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100001011298', 'G100001011744', 'G100001011033', 'G100001010912'}}"
11049,Castile Leon Solar Li,Solar,PV,PP,Spain,1.7,,,,,42.4067,-6.1314,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011054'}}
11050,Castile Leon Solar Lii,Solar,PV,PP,Spain,1.9,,,,,41.4329,-4.8846,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011058'}}
11051,Castile Leon Solar Liii,Solar,PV,PP,Spain,3.2,,,,,41.1965,-4.8304,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011065', 'G100001011321'}}"
11052,Castile Leon Solar Liv,Solar,PV,PP,Spain,3.2,,,,,41.3584,-4.8734,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011070'}}
11053,Castile Leon Solar Lix,Solar,PV,PP,Spain,5.6,,,,,40.8321,-4.73145,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010802', 'G100001011103'}}"
11054,Castile Leon Solar Lv,Solar,PV,PP,Spain,14.3,,,,,41.52896666666667,-5.547499999999999,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011073', 'G100001011177', 'G100001011116'}}"
11055,Castile Leon Solar Lvii,Solar,PV,PP,Spain,28.5,,,,,41.01734,-4.87488,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan}","{'GEM': {'G100001010878', 'G100001010766', 'G100001011209', 'G100001011075', 'G100001011162'}}"
11056,Castile Leon Solar Lviii,Solar,PV,PP,Spain,4.0,,,,,41.38405,-4.7650500000000005,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011087', 'G100001010957'}}"
11057,Castile Leon Solar Lx,Solar,PV,PP,Spain,2.4,,,,,41.6345,-5.1605,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011110'}}
11058,Castile Leon Solar Lxi,Solar,PV,PP,Spain,1.0,,,,,40.6223,-6.5242,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011112'}}
11059,Castile Leon Solar Lxii,Solar,PV,PP,Spain,5.5,,,,,41.3115,-5.1028,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011114', 'G100001010810'}}"
11060,Castile Leon Solar Lxiv,Solar,PV,PP,Spain,2.0,,,,,40.6628,-5.8988,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011118'}}
11061,Castile Leon Solar Lxv,Solar,PV,PP,Spain,4.1,,,,,42.0631,-4.4996,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011129'}}
11062,Castile Leon Solar Lxvi,Solar,PV,PP,Spain,7.800000000000001,,,,,41.0925,-4.99795,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011020', 'G100001011143'}}"
11063,Castile Leon Solar Lxvii,Solar,PV,PP,Spain,6.0,,,,,40.8672,-5.7354,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011153'}}
11064,Castile Leon Solar Lxviii,Solar,PV,PP,Spain,1.4,,,,,42.2009,-4.2691,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011154'}}
11065,Castile Leon Solar Lxxi,Solar,PV,PP,Spain,1.3,,,,,41.6688,-5.0591,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011164'}}
11066,Castile Leon Solar Lxxiii,Solar,PV,PP,Spain,6.8,,,,,41.3684,-6.1935,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011182'}}
11067,Castile Leon Solar Lxxix,Solar,PV,PP,Spain,4.5,,,,,41.49673333333333,-4.877,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011222', 'G100001011352', 'G100001010831'}}"
11068,Castile Leon Solar Lxxv,Solar,PV,PP,Spain,2.4,,,,,40.3782,-5.4723,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011198'}}
11069,Castile Leon Solar Lxxvii,Solar,PV,PP,Spain,4.8,,,,,40.92835,-4.98495,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011212', 'G100001010908'}}"
11070,Castile Leon Solar Lxxxi,Solar,PV,PP,Spain,8.8,,,,,41.07235,-4.99045,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011229', 'G100001011345'}}"
11071,Castile Leon Solar Lxxxii,Solar,PV,PP,Spain,1.1,,,,,41.1334,-4.5923,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011232'}}
11072,Castile Leon Solar Lxxxiii,Solar,PV,PP,Spain,7.9,,,,,41.4698,-4.984,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011237'}}
11073,Castile Leon Solar Lxxxix,Solar,PV,PP,Spain,1.1,,,,,41.9664,-4.4965,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011285'}}
11074,Castile Leon Solar Lxxxv,Solar,PV,PP,Spain,6.8,,,,,41.3016,-4.64225,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011259', 'G100001010862'}}"
11075,Castile Leon Solar Lxxxvii,Solar,PV,PP,Spain,1.2,,,,,41.4651,-4.5645,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011274'}}
11076,Castile Leon Solar Lxxxviii,Solar,PV,PP,Spain,1.0,,,,,41.1932,-4.4139,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011284'}}
11077,Castile Leon Solar Xc,Solar,PV,PP,Spain,7.4,,,,,41.8747,-5.4391,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011293'}}
11078,Castile Leon Solar Xcii,Solar,PV,PP,Spain,2.7,,,,,41.5841,-5.4274,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011300'}}
11079,Castile Leon Solar Xciii,Solar,PV,PP,Spain,16.0,,,,,41.382,-5.2794,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011304'}}
11080,Castile Leon Solar Xciv,Solar,PV,PP,Spain,2.1,,,,,42.6946,-5.4128,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011305'}}
11081,Castile Leon Solar Xcix,Solar,PV,PP,Spain,1.4,,,,,42.0222,-6.1676,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011367'}}
11082,Castile Leon Solar Xcv,Solar,PV,PP,Spain,3.7,,,,,41.4632,-5.8164,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011311'}}
11083,Castile Leon Solar Xiv,Solar,PV,PP,Spain,2.3,,,,,41.8505,-4.4448,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010776'}}
11084,Castile Leon Solar Xix,Solar,PV,PP,Spain,4.3,,,,,42.4826,-5.3937,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010809'}}
11085,Castile Leon Solar Xl,Solar,PV,PP,Spain,6.0,,,,,41.5916,-4.6747,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010979'}}
11086,Castile Leon Solar Xli,Solar,PV,PP,Spain,1.0,,,,,41.7265,-4.6881,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010983'}}
11087,Castile Leon Solar Xlii,Solar,PV,PP,Spain,1.1,,,,,41.4209,-4.9563,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011002'}}
11088,Castile Leon Solar Xliii,Solar,PV,PP,Spain,2.7,,,,,41.2498,-5.0075,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011007'}}
11089,Castile Leon Solar Xliv,Solar,PV,PP,Spain,2.6,,,,,41.6859,-5.2154,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011017'}}
11090,Castile Leon Solar Xlix,Solar,PV,PP,Spain,1.4,,,,,42.1192,-4.6103,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011042'}}
11091,Castile Leon Solar Xlvi,Solar,PV,PP,Spain,2.6,,,,,42.1104,-3.4075,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011022'}}
11092,Castile Leon Solar Xv,Solar,PV,PP,Spain,8.2,,,,,41.1506,-4.3428,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010835', 'G100001010780'}}"
11093,Castile Leon Solar Xviii,Solar,PV,PP,Spain,6.5,,,,,41.5295,-5.4104,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010808'}}
11094,Castile Leon Solar Xxiv,Solar,PV,PP,Spain,2.1,,,,,42.012,-3.2545,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010844'}}
11095,Castile Leon Solar Xxx,Solar,PV,PP,Spain,1.8,,,,,41.0946,-6.0359,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010909'}}
11096,Castile Leon Solar Xxxii,Solar,PV,PP,Spain,2.0,,,,,41.6619,-4.8779,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010913'}}
11097,Castile Leon Solar Xxxiii,Solar,PV,PP,Spain,2.1,,,,,40.9608,-4.6231,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010914'}}
11098,Castile Leon Solar Xxxiv,Solar,PV,PP,Spain,1.0,,,,,41.0475,-5.5477,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010933'}}
11099,Castile Leon Solar Xxxix,Solar,PV,PP,Spain,1.7,,,,,41.8206,-4.5291,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010971'}}
11100,Castile Leon Solar Xxxv,Solar,PV,PP,Spain,2.7,,,,,42.8563,-4.2718,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010941'}}
11101,Castile Leon Solar Xxxvi,Solar,PV,PP,Spain,7.7,,,,,41.5365,-4.9796,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010947'}}
11102,Castile Leon Solar Xxxviii,Solar,PV,PP,Spain,1.1,,,,,41.4527,-3.9063,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010967'}}
11103,Castilla Leon Encavis Solar Farm,Solar,PV,PP,Spain,28.0,,2024.0,,,41.9412,-5.0768,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008748'}}
11104,Castillo Garcimunoz Wind Farm,Wind,Onshore,PP,Spain,26.0,,,,,39.6591,-2.3808,,0.0,0.0,0.0,{nan},{'GEM': {'G100000915915'}}
11112,Castuera Solar,Solar,PV,PP,Spain,5.4,,2008.0,,,38.7462,-5.5308,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010490'}}
11126,Cavar Wind Farm,Wind,Onshore,PP,Spain,112.0,,2020.0,,,42.2182,-1.6930000000000005,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000916214', 'G100000916213', 'G100000918815'}}"
11130,Caxado Wind Farm,Wind,Onshore,PP,Spain,24.0,,2002.0,,,43.5801,-7.7901,,0.0,0.0,0.0,{nan},{'GEM': {'G100000915458'}}
11136,Ceclavin Solar Farm,Solar,PV,PP,Spain,656.0,,2021.0,,,39.8211,-6.7766,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000806748', 'G100000827997'}}"
11137,Cedillo Solar Farm,Solar,PV,PP,Spain,294.7,,,,,39.6318,-7.4601,,0.0,0.0,0.0,{nan},{'GEM': {'G100000827588'}}
11140,Celada Wind Farm,Wind,Onshore,PP,Spain,48.0,,2022.0,,,41.9371,-4.2472,,0.0,0.0,0.0,{nan},{'GEM': {'G100000915916'}}
11141,Celada Wind Farm,Wind,Onshore,PP,Spain,60.0,,2009.0,,,42.0342,-4.21115,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000917015', 'G100000918156'}}"
11143,Cella Factory,Natural Gas,Steam Turbine,CHP,Spain,25.0,,1997.0,,,40.45676,-1.248,,0.0,0.0,0.0,{nan},{'GEM': {'L100000400673'}}
11245,Centurion Solar Farm,Solar,PV,PP,Spain,116.5,,,,,38.1365,-6.5145,,0.0,0.0,0.0,{nan},{'GEM': {'G100000827593'}}
11248,Cepheus Solar Farm,Solar,PV,PP,Spain,30.4,,2021.0,,,41.0528,-0.1415,,0.0,0.0,0.0,{nan},{'GEM': {'G100000827594'}}
11256,Cerrado Cabrera Solar Farm,Solar,PV,PP,Spain,100.0,,2020.0,,,37.2507,-5.6827,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000806858', 'G100000806857'}}"
